id,binary_value
371,00000000000000000000100111101001
372,00000000000000000000100111101001
373,00000000000000000000100111101001
374,00000000000000000000100111101001
375,00000000000000000000100111101001
376,00000000000000000000100111101001
377,00000000000000000000100111101001
378,00000000000000000000100111101001
379,00000000000000000000100111101001
380,00000000000000000000100111101001
381,00000000000000000000100111100011
382,00000000000000000000100111110000
383,00000000000000000000100111101001
384,00000000000000000000100111101001
385,00000000000000000000100111101001
386,00000000000000000000100111101001
387,00000000000000000000100111100011
388,00000000000000000000100111101001
389,00000000000000000000100111101001
390,00000000000000000000100111101001
391,00000000000000000000100111100011
392,00000000000000000000100111101001
393,00000000000000000000100111101001
394,00000000000000000000100111101001
395,00000000000000000000100111100011
396,00000000000000000000100111101001
397,00000000000000000000100111101001
398,00000000000000000000100111100011
399,00000000000000000000100111011101
400,00000000000000000000100111100011
401,00000000000000000000100111100011
402,00000000000000000000100111011101
403,00000000000000000000100111100011
404,00000000000000000000100111011101
405,00000000000000000000100111100011
406,00000000000000000000100111011101
407,00000000000000000000100111100011
408,00000000000000000000100111100011
409,00000000000000000000100111100011
410,00000000000000000000100111100011
411,00000000000000000000100111100011
412,00000000000000000000100111100011
413,00000000000000000000100111101001
414,00000000000000000000100111101001
415,00000000000000000000100111101001
416,00000000000000000000100111101001
417,00000000000000000000100111101001
418,00000000000000000000100111101001
419,00000000000000000000100111101001
420,00000000000000000000100111101001
421,00000000000000000000100111101001
422,00000000000000000000100111101001
423,00000000000000000000100111101001
424,00000000000000000000100111101001
425,00000000000000000000100111101001
426,00000000000000000000100111101001
427,00000000000000000000100111101001
428,00000000000000000000100111100011
429,00000000000000000000100111101001
430,00000000000000000000100111101001
431,00000000000000000000100111101001
432,00000000000000000000100111101001
433,00000000000000000000100111101001
434,00000000000000000000100111101001
435,00000000000000000000100111101001
436,00000000000000000000100111101001
437,00000000000000000000100111101001
438,00000000000000000000100111101001
