id,value
808,5563
809,5556
810,5556
811,5544
812,5519
813,5500
814,5550
815,5581
816,5606
817,5631
818,5650
819,5656
820,5675
821,5688
822,5694
823,5694
824,5706
825,5725
826,5738
827,5750
828,5769
829,5788
830,5794
831,5813
832,5825
833,5844
834,5869
835,5894
836,5919
837,5950
838,5975
839,5994
840,6019
841,6038
842,6044
843,6038
844,6038
845,6031
846,6025
847,6006
848,5994
849,5981
850,5969
851,5956
852,5950
853,5938
854,5931
855,5925
856,5919
857,5906
858,5894
859,5888
860,5756
861,5494
862,5269
863,5081
864,4925
865,4806
866,4706
867,4631
868,4569
869,4525
870,4494
871,4469
872,4450
873,4444
874,4450
875,4450
876,4456
877,4469
878,4488
879,4500
880,4525
881,4538
882,4556
883,4569
884,4575
885,4581
886,4600
887,4606
888,4619
889,4631
890,4638
891,4638
892,4613
893,4444
894,4363
895,4425
896,4419
897,4431
898,4450
899,4475
900,4500
901,4513
902,4525
903,4538
904,4550
905,4563
906,4575
907,4594
908,4600
909,4613
910,4619
911,4631
912,4644
913,4650
914,4656
915,4669
916,4675
917,4681
918,4688
919,4688
920,4694
921,4688
922,4675
923,4669
924,4663
925,4650
926,4644
927,4631
928,4619
929,4606
930,4588
931,4575
932,4563
933,4550
934,4538
935,4519
936,4513
937,4500
938,4488
939,4481
940,4463
941,4450
942,4438
943,4431
944,4419
945,4406
946,4400
947,4388
948,4381
949,4369
950,4363
951,4350
952,4344
953,4338
954,4331
955,4319
956,4313
957,4300
958,4294
959,4288
960,4275
961,4269
962,4263
963,4250
964,4250
965,4238
966,4231
967,4225
968,4213
969,4206
970,4200
971,4194
972,4188
973,4181
974,4169
975,4163
976,4156
977,4144
978,4144
979,4138
980,4125
981,4119
982,4113
983,4106
984,4100
985,4094
986,4088
987,4081
988,4075
989,4069
990,4063
991,4056
992,4050
993,4044
994,4038
995,4031
996,4025
997,4019
998,4013
999,4006
1000,4006
1001,3994
1002,3988
1003,3988
1004,3981
1005,3981
1006,3975
1007,3969
1008,3963
1009,3963
1010,3950
1011,3944
1012,3938
1013,3938
1014,3931
1015,3931
1016,3925
1017,3919
1018,3913
1019,3913
1020,3906
1021,3900
1022,3888
1023,3881
1024,3881
1025,3875
1026,3875
1027,3875
1028,3844
1029,3813
1030,3813
1031,3813
1032,3794
1033,3788
1034,3788
1035,3794
1036,3788
1037,3788
1038,3788
1039,3788
1040,3788
1041,3781
1042,3781
1043,3775
1044,3769
1045,3769
1046,3769
1047,3763
1048,3756
1049,3756
1050,3756
1051,3750
1052,3750
1053,3744
1054,3738
1055,3731
1056,3725
1057,3719
1058,3719
1059,3719
1060,3713
1061,3713
1062,3700
1063,3700
1064,3694
1065,3694
1066,3688
1067,3688
1068,3681
1069,3675
1070,3669
1071,3663
1072,3663
1073,3656
1074,3656
1075,3650
1076,3650
1077,3644
1078,3644
1079,3638
1080,3638
1081,3638
1082,3631
1083,3625
1084,3619
1085,3613
1086,3613
1087,3606
1088,3600
1089,3600
1090,3594
1091,3588
1092,3581
1093,3575
1094,3569
1095,3569
1096,3563
1097,3563
1098,3563
1099,3556
1100,3550
1101,3550
1102,3550
1103,3544
1104,3531
1105,3531
1106,3525
1107,3525
1108,3513
1109,3513
1110,3513
1111,3506
1112,3500
1113,3494
1114,3494
1115,3494
1116,3488
1117,3488
1118,3481
1119,3475
1120,3481
1121,3475
1122,3469
1123,3469
1124,3463
1125,3456
1126,3456
1127,3456
1128,3450
1129,3450
1130,3444
1131,3438
1132,3438
1133,3431
1134,3431
1135,3431
1136,3419
1137,3419
1138,3419
1139,3413
1140,3413
1141,3406
1142,3406
1143,3406
1144,3400
1145,3394
1146,3394
1147,3388
1148,3388
1149,3388
1150,3381
1151,3381
1152,3381
1153,3375
1154,3369
1155,3369
1156,3363
1157,3363
1158,3356
1159,3356
1160,3350
1161,3350
1162,3350
1163,3344
1164,3344
1165,3338
1166,3338
1167,3331
1168,3331
1169,3331
1170,3325
1171,3331
1172,3325
1173,3319
1174,3319
1175,3313
1176,3313
1177,3306
1178,3306
